n,m,xi,b,b_direct,b_discrepancy,source_peak,source_bound,source_ratio,y_over_m,H_ratio,lower_clock_ratio,upper_clock_ratio,moment_error
128,53,0.0004887472965232698,0.9666045374229655,0.9666045374227696,1.9584334154387761e-13,37.03829886986105,5675.604867144361,0.006525876930628646,0.0025672612661249952,1.5000855003187714,10.329163101739455,0.005045884378974278,2.55351295663786e-14
128,53,0.0006578947368421052,0.9556292602981828,0.9556292602981422,4.063416270128073e-14,35.68674488702419,3968.7972850173733,0.008991828587906316,0.003437972875385083,1.4948771997805097,10.24514983670944,0.006735798709210676,3.4638958368304884e-14
128,63,6.103515625e-05,0.9186456842121101,0.9186456842121453,3.519406988061746e-14,1102.8622648581274,85685.64508700972,0.012871027156745134,0.0018729603344293294,1.5088311768108882,58.733233964557385,0.0035845733271014572,2.3869795029440866e-15
128,63,8.215842490557628e-05,0.8939954359859773,0.8939954359860292,5.184741524999481e-14,1048.8471357698184,58058.22531220478,0.01806543569200924,0.002486730209339998,1.5051393053572737,57.26763432524678,0.004704632109066949,2.609024107869118e-15
128,63,0.0001105921111321023,0.863280857774858,0.8632808577749023,4.4297898682543746e-14,981.4430367684415,39546.89635189302,0.02481719495849798,0.0032877981906734148,1.5003256839868495,55.42352333512021,0.006128726663190045,2.942091015256665e-15
128,63,0.0001488662308060524,0.8259435530222037,0.8259435530222587,5.5067062021407764e-14,899.2612987080788,27083.852574849832,0.03320285754114377,0.004324100234673797,1.4941069024043303,53.14965376906516,0.007911010942866496,1.5543122344752192e-15
128,63,0.00020038639689163166,0.7819724651128367,0.7819724651128976,6.09512440519211e-14,801.9431053514825,18650.4527128438,0.04299858655973628,0.005650430196240577,1.4861618449635345,50.41540425329507,0.010100537195897485,-1.1102230246251565e-16
128,63,0.00026973684926251233,0.7322231535905608,0.7322231535906039,4.3076653355456074e-14,690.7685824159435,12913.806289739585,0.05349070343147243,0.007326819729078884,1.4761433774068315,47.22588146207893,0.012735125336642788,-4.884981308350689e-15
128,63,0.0003630883581853837,0.6786541905665099,0.6786541905665575,4.7628567756419216e-14,569.1341392478547,8990.486737333129,0.06330404080176402,0.009416080510330787,1.4636957373810535,43.635131086043,0.01583765763612675,-1.176836406102666e-14
128,63,0.0004887472965232698,0.6242827368309536,0.6242827368309958,4.218847493575595e-14,442.6004770188742,6292.567974412303,0.07033701961085467,0.011981182152985608,1.4484735753496505,39.750730511691735,0.019418571298190055,-2.4424906541753444e-14
128,63,0.0006578947368421052,0.5726720714276912,0.5726720714277436,5.240252676230739e-14,318.25787093555044,4427.059166171684,0.07188922916762486,0.015083601112778143,1.4301557465714174,35.72355343279392,0.023486885886123555,-4.1744385725905886e-14
128,64,6.103515625e-05,0.792467062009188,0.792467062009208,1.9984014443252818e-14,2767.9712852011517,86179.89796241418,0.03211852590505912,0.0034751995679274247,1.4995672486290728,102.00564657634635,0.006225550599715982,4.496403249731884e-15
128,64,8.215842490557628e-05,0.7405326025219684,0.7405326025219752,6.772360450213455e-15,2481.5717772955804,58425.39598694554,0.04247419697163983,0.004513983229297477,1.4933267710963731,95.58002099532031,0.007852058864628845,5.551115123125783e-15
128,64,0.0001105921111321023,0.6823646768566346,0.6823646768566508,1.6209256159527285e-14,2156.4938373633463,39819.65818236196,0.05415651303402099,0.005809827182054672,1.4855538755553275,88.19327517107254,0.00975240195010306,6.827871601444713e-15
128,64,0.0001488662308060524,0.6209026753005129,0.6209026753005455,3.26405569239796e-14,1803.626781285749,27286.47846337929,0.06609965385259828,0.007399520080226409,1.4760376345516848,80.03227035940094,0.011912329087723557,6.772360450213455e-15
128,64,0.00020038639689163166,0.5606882088821782,0.5606882088822209,4.2743586448068527e-14,1439.993948511322,18800.974899011126,0.076591451041566,0.00931583328570268,1.4645965709832878,71.4121860072776,0.014307163687172345,6.439293542825908e-15
128,64,0.00026973684926251233,0.5071954744986015,0.50719547449864,3.852473895449293e-14,1086.5280785451876,13025.620850467983,0.08341468641060214,0.011587039055253167,1.4510831751980835,62.73721715361285,0.01691797588500245,3.3306690738754696e-15
128,64,0.0003630883581853837,0.4653307717207532,0.46533077172081705,6.38378239159465e-14,763.9531703256594,9073.545563444539,0.08419566144060273,0.01423928095102232,1.4353714221356058,54.42266085270377,0.019753062470066782,-3.552713678800501e-15
128,64,0.0004887472965232698,0.4375350659363973,0.43753506593646785,7.05546732149287e-14,488.1801375550729,6354.2642851390965,0.07682716922819752,0.0173016941164113,1.417328042486773,46.804998535002696,0.02286464146605566,-1.554312234475219e-14
128,64,0.0006578947368421052,0.42257750191787935,0.4225775019179294,5.007105841059456e-14,308.7027365341374,4472.885354287116,0.06901646523049285,0.020812575326367273,1.3967781180440295,40.079363572646095,0.02635066638569763,-3.552713678800501e-14
512,4,3.814697265625e-06,0.9999844395095179,0.999984439509717,1.9917401061775308e-13,0.01587212459558038,875576.1071204738,1.8127635583592368e-08,3.859900856855957e-06,1.1516569053081933,2.0197548361129902,7.704723859364057e-06,1.8388068845354155e-16
512,4,7.261847422792337e-06,0.9999703784366751,0.9999703784369558,2.8066438062523957e-13,0.015871765616835627,334494.81988513266,4.744995938139215e-08,7.3478476669901266e-06,1.1516408689494617,2.0197475982256927,1.4666992381405436e-05,3.2786273695961654e-16
512,4,1.3824013891512783e-05,0.9999436114994534,0.9999436114991056,3.4783287361506154e-13,0.015871082276418234,127948.73722469377,1.2404250812219158e-07,1.3987541389395762e-05,1.1516103422682167,2.019733820110055,2.792044241377579e-05,6.279698983036042e-16
512,4,2.6316080323160334e-05,0.9998926581497051,0.9998926581497187,1.3655743202889425e-14,0.015869781545585417,49026.927348742895,3.2369521003629315e-07,2.662670232683901e-05,1.1515522335251105,2.0197075924423302,5.3149388548430974e-05,1.2628786905111156e-15
512,4,5.009659922290785e-05,0.9997956663381654,0.999795666338656,4.906075545818567e-13,0.01586730580764121,18830.220425583895,8.426510921817416e-07,5.068546126359764e-05,1.1514416270264416,2.01965766791248,0.0001011729123380426,2.2690183065776637e-15
512,4,9.536637762470801e-05,0.9996110478989909,0.9996110478989237,6.716849298982197e-14,0.015862594311861353,7255.3316423354645,2.1863362136751675e-06,9.647847492180126e-05,1.1512311151767007,2.019562642728119,0.00019258000796540045,4.6074255521944e-15
512,4,0.00018154417909269183,0.9992596714991882,0.9992596714993454,1.5720758028692217e-13,0.015853630496795324,2807.444107119436,5.646997728856608e-06,0.00018362901600640777,1.1508305343924579,2.019381797451386,0.00036654046740477704,8.243405957841787e-15
512,4,0.0003455965276581964,0.9985910362694349,0.998591036269687,2.5213164889237305e-13,0.015836585438679097,1092.5020047310663,1.4495703779122566e-05,0.00034944867296482843,1.1500685483990265,2.0190377102614545,0.0006975313574622426,1.5709655798445965e-14
512,4,0.0006578947368421052,0.9973191386300306,0.997319138630246,2.1538326677728037e-13,0.015804205991409786,428.2991909097425,3.68999202586406e-05,0.000664805543867786,1.1486200908417872,2.018383336224456,0.0013270107404500038,3.008704396734174e-14
512,8,3.814697265625e-06,0.9999839409935822,0.9999839409939568,3.745892485085278e-13,0.04915498468264665,883438.1760861054,5.564054849929386e-08,3.9219065590631474e-06,1.343599390264485,2.052200181873574,7.828492558979093e-06,2.8536201179818477e-15
512,8,7.261847422792337e-06,0.9999694294540526,0.9999694294530741,9.78550573904613e-13,0.04915350110520452,338624.8033253059,1.45156233750498e-07,7.465882708813657e-06,1.3435803806455033,2.0521923622949156,1.4902599596800974e-05,5.421010862427522e-15
512,8,1.3824013891512783e-05,0.9999418050309233,0.999941805031284,3.6071146070071336e-13,0.04915067703944311,130118.23105125628,3.7773858929946284e-07,1.4212231167834458e-05,1.3435441941140445,2.05217747688449,2.836893777571094e-05,1.0390993621101074e-14
512,8,2.6316080323160334e-05,0.99988921949098,0.9998892194913083,3.282929483816588e-13,0.049145301537789544,50166.562803056455,9.79642590438652e-07,2.7054405433845434e-05,1.3434753117083293,2.0521491414670363,5.400310049202081e-05,1.9935442185925467e-14
512,8,5.009659922290785e-05,0.9997891211502437,0.9997891211498029,4.4075854077618715e-13,0.049135070386084355,19428.864354721798,2.5289728462252123e-06,5.149955841892778e-05,1.3433441985013552,2.052095205069516,0.00010279784123336519,3.7539416020138106e-14
512,8,9.536637762470801e-05,0.9995985911022297,0.9995985911022558,2.609024107869118e-14,0.049115600814605594,7569.789087714558,6.48837110855811e-06,9.802786936627056e-05,1.3430946583787415,2.0519925446852105,0.00019567243532817708,7.11375403028569e-14
512,8,0.00018154417909269183,0.9992359688009407,0.9992359688013721,4.3143266736933583e-13,0.04907856276847697,2972.616484137764,1.651022357924947e-05,0.00018657721134529367,1.342619815180216,2.0517971718732557,0.0003724242217828192,1.362243651215067e-13
512,8,0.0003455965276581964,0.9985459532989791,0.9985459532983896,5.895284260759581e-13,0.049008146509223735,1179.2539353994682,4.15586033152583e-05,0.0003550562650733062,1.3417165817435224,2.0514254554515627,0.0007087205827812052,2.554623179662485e-13
512,8,0.0006578947368421052,0.9972334563085765,0.9972334563077254,8.51096970677645e-13,0.048874428392596564,473.8563407387816,0.0001031418685173596,0.0006754632914299976,1.3399996805231371,2.050718579467964,0.0013482699404786089,4.860556401808935e-13
512,234,3.814697265625e-06,0.9989372051450778,0.9989372051442125,8.65307825392847e-13,213.0024887945657,1327645.0726442935,0.00016043631930205937,4.2438218220373686e-05,1.5287449184388715,22.197448730935864,8.467622396359214e-05,1.0602629885170245e-14
512,234,7.261847422792337e-06,0.9979796776126917,0.9979796776127756,8.393286066166183e-14,211.79076138559094,571968.8676950934,0.0003702837223275112,8.075140181876903e-05,1.5285110795702774,22.179472033531148,0.0001610627722123156,1.73749903353837e-14
512,234,1.3824013891512783e-05,0.9961643594754125,0.9961643594752587,1.5376588891058418e-13,209.49445718495167,252694.6322520383,0.0008290419757551531,0.00015359185748772998,1.5280665557754503,22.145366621448634,0.00030613362381208114,3.907985046680551e-14
512,234,2.6316080323160334e-05,0.9927354805161236,0.992735480516103,2.0539125955565396e-14,205.16044266408923,114555.9659717729,0.0017909188833922598,0.0002919141304992429,1.5272225860605555,22.080858526090232,0.0005810663551880541,9.658940314238862e-14
512,234,5.009659922290785e-05,0.986303696291957,0.986303696291408,5.490052856771399e-13,197.0429896603302,53252.24635101342,0.003700181741846471,0.0005540094761631427,1.5256240302759643,21.95954439739454,0.0011000433863612715,2.5490720645393594e-13
512,234,9.536637762470801e-05,0.9743949252968065,0.9743949252966537,1.5276668818842154e-13,182.05656384334495,25336.634751633384,0.007185506900501387,0.0010485996936661845,1.522609640572779,21.733837109808405,0.0020724796721688457,6.279421427279885e-13
512,234,0.00018154417909269183,0.9528658226977988,0.9528658226970279,7.709388682997087e-13,155.1168923417717,12304.855785673293,0.012606152810208174,0.001974900260662391,1.5169717902119115,21.322122718013816,0.0038702046522289435,1.4228618283596006e-12
512,234,0.0003455965276581964,0.9155690760991125,0.9155690760985173,5.951905635015464e-13,108.97519520380673,6080.738018164174,0.01792137646421861,0.003686433945764406,1.5065811440695647,20.59720477564345,0.007115863232302823,2.3092638912203256e-12
512,234,0.0006578947368421052,0.8554498295473056,0.8554498295469166,3.8902214782865485e-13,95.50886965848704,3047.8353060794952,0.031336624215874194,0.0067767743398519,1.4879071628753398,19.395373625657736,0.012751724934686218,1.7905676941154525e-12
512,255,3.814697265625e-06,0.9231537230996392,0.9231537230996394,2.220446049250313e-16,18475.988645585876,1368920.9347138598,0.013496753667112147,0.00046890778659441825,1.5266820259481124,236.11042716148162,0.0009006863650326409,6.317169010117141e-14
512,255,7.261847422792337e-06,0.8657338498851519,0.8657338498852134,6.150635556423367e-14,16199.816305126007,593651.2807560029,0.02728843823009338,0.0008628269694861527,1.524278885505663,221.26222617401015,0.0016067608588508288,1.0708101072509635e-13
512,255,1.3824013891512783e-05,0.7803837918339293,0.7803837918339722,4.296563105299356e-14,12766.219885208702,264084.47484149155,0.048341425193098635,0.0015486555277058642,1.5200982842114033,198.2740936035944,0.0027409059339814877,1.6420198534206065e-13
512,255,2.6316080323160334e-05,0.6754121265321587,0.6754121265321529,5.773159728050814e-15,8359.265262141102,120539.0521069191,0.06934902105191906,0.002679524731528571,1.5132148418994558,167.24689406037982,0.0044011668764310065,2.0827783941967937e-13
512,255,5.009659922290785e-05,0.5789713415414488,0.5789713415415094,6.061817714453355e-14,3858.2547907889953,56395.12697898741,0.06841468398903623,0.004427235788359807,1.5026033796094802,132.30398371125236,0.006627647624969878,1.7053025658242404e-13
512,255,9.536637762470801e-05,0.5177240968014962,0.5177240968015786,8.237854842718662e-14,2581.3908915531397,26987.536339873626,0.09565122429271836,0.006975497640793892,1.4871937361817782,99.7352066772813,0.009510478402589177,-2.042810365310288e-14
512,255,0.00018154417909269183,0.4875936072632503,0.4875936072633884,1.3811174426336947e-13,1358.7524103024216,13172.010765019517,0.10315451714561427,0.010556375970756813,1.4656708703348473,73.38757156891062,0.01332066814632046,-5.044853423896711e-13
512,255,0.0003455965276581964,0.46939882505034886,0.4693988250504564,1.0752509993494641e-13,698.0581151659802,6536.185654173284,0.10679900359321612,0.01550056190573983,1.4362101060369328,53.51720659066718,0.018488971043508315,-1.3322676295501878e-12
512,255,0.0006578947368421052,0.4522959742013788,0.4522959742016184,2.395861287141088e-13,365.11659430534206,3287.0103426819505,0.11107862654531069,0.0222664859663135,1.3963781293681248,38.89953578204423,0.025574974215676678,-8.881784197001252e-13
512,256,3.814697265625e-06,0.7999407649863397,0.7999407649863075,3.219646771412954e-14,45723.56372164163,1370886.4519552677,0.03335328294799838,0.0008710943271832911,1.5242511995926649,409.4914098056054,0.0015620798024208182,1.0208500711428314e-13
512,256,7.261847422792337e-06,0.6850290550781146,0.6850290550780731,4.1522341120980855e-14,34574.05573466048,594683.7766160461,0.05813855547127697,0.0015201364125502674,1.5202934348890027,348.31892917544076,0.00252942054987636,1.6669998714746725e-13
512,256,1.3824013891512783e-05,0.5623922699002606,0.562392269900152,1.0857981180834031e-13,21621.331229749456,264626.8482981321,0.08170497955441988,0.002526699746985651,1.5141628666239662,274.27189831903365,0.0037914861188571257,2.3991919562149633e-13
512,256,2.6316080323160334e-05,0.48033954916580635,0.4803395491656488,1.5754064719430971e-13,10009.53579000489,120823.9609704975,0.0828439633132785,0.003975602492126839,1.5053564294439277,202.03575351560076,0.005316649204299263,2.69340105774063e-13
512,256,5.009659922290785e-05,0.4604701876394302,0.4604701876394093,2.09277040141842e-14,5125.674612172773,56544.78796127189,0.09064804727331192,0.005961366209810692,1.4933265674204317,144.4252736370558,0.007234852609542765,1.6209256159527285e-13
512,256,9.536637762470801e-05,0.4671564416928338,0.46715644169305826,2.244315844279754e-13,2320.268022628297,27066.1507012184,0.08572582219915921,0.008648555753390432,1.477124439974007,103.3665301145033,0.009856751541965775,-1.0125233984581428e-13
512,256,0.00018154417909269183,0.4681416193310874,0.4681416193312389,1.514899317101026e-13,1282.2286987801035,13213.303859274098,0.09704073352404881,0.012300712288914703,1.4552467669219422,74.51356275660063,0.013525048188148332,-6.092903959142859e-13
512,256,0.0003455965276581964,0.461032549835161,0.4610325498351955,3.447242491461111e-14,681.6356493264195,6557.873636840385,0.10394156506724561,0.01727806305156803,1.4256941254148228,53.8968723952419,0.018620136896776454,-1.3784529073745944e-12
512,256,0.0006578947368421052,0.4483487713129074,0.4483487713137162,8.087974734394265e-13,351.76425604265097,3298.3996301392103,0.10664694866819538,0.024052105457473827,1.385961103335361,39.033687226455704,0.025663173718905793,-9.379164112033322e-13
2048,4,2.384185791015625e-07,0.999999041654821,0.999999041655542,7.209788321915767e-13,0.003921555019929064,13894554.293900926,2.8223683444458866e-10,2.39119008885343e-07,1.1499857049531539,2.00489667695934,4.780045030009359e-07,1.8492152253912764e-15
2048,4,6.418626945748141e-07,0.9999974199760574,0.9999974199756707,3.86690679476942e-13,0.003921544712015984,3150066.970657289,1.244908361804676e-09,6.437478469893269e-07,1.149983844592319,2.0048958601714606,1.2868670331596018e-06,4.975620609970477e-15
2048,4,1.7280017364390972e-06,0.999993054155438,0.9999930541569029,1.4648282586904315e-12,0.003921516961646879,714817.6521252501,5.486038222458099e-09,1.733073100753333e-06,1.1499788362122283,2.004893661248472,3.4644537414310185e-06,1.3405943022348765e-14
2048,4,4.652069712689134e-06,0.9999813007075785,0.9999813007098055,2.2269963650956015e-12,0.003921442254667525,162451.53362626903,2.4139151949707496e-08,4.665695267872843e-06,1.149965352978028,2.0048877414279307,9.326834150155936e-06,3.6061431618605866e-14
2048,4,1.2524149805726959e-05,0.9999496589782274,0.9999496589789487,7.213118990989642e-13,0.003921241140704587,37009.5551148909,1.0595212853901246e-07,1.2560633452747038e-05,1.14992905503573,2.004871804628316,2.5109000353561286e-05,9.709594239737385e-14
2048,4,3.371710615781403e-05,0.9998644779061344,0.9998644779075221,1.3876677584789832e-12,0.003920699777733296,8464.845016441177,4.6317443144182357e-07,3.38138867231227e-05,1.1498313434514233,2.004828902616248,6.759474983840983e-05,2.612077221186837e-13
2048,4,9.07720895463459e-05,0.9996351834295156,0.99963518343327,3.754330180072429e-12,0.003919242839298478,1948.356695330243,2.0115633080390205e-06,9.10222073926553e-05,1.1495683494608078,2.0047134214718585,0.00018195550972678262,7.035483307049617e-13
2048,4,0.0002443736482616349,0.9990180815181382,0.9990180815198073,1.6691092952214603e-12,0.003915324147073916,452.93976616969115,8.64424905806805e-06,0.00024497143341251673,1.1488607742834236,2.0044026591115967,0.0004897035197567334,1.893818435405592e-12
2048,4,0.0006578947368421052,0.9973581672116206,0.9973581672142018,2.5811575099510264e-12,0.0039048006207751617,106.91787325592499,3.652149544191174e-05,0.0006589569565160686,1.1469591097316136,2.0035669917784924,0.0013172695540949987,5.082601006733967e-12
2048,8,2.384185791015625e-07,0.9999990341216947,0.9999990341206058,1.0889067425523535e-12,0.011857339702666435,13925956.592751503,8.514560291562457e-10,2.4005949595006245e-07,1.341649984067257,2.012782202017824,4.798845582326092e-07,2.9950000812739574e-15
2048,8,6.418626945748141e-07,0.9999973996956633,0.9999973997003053,4.6420645105627045e-12,0.011857298742787925,3161731.285338946,3.750255057338559e-09,6.462797903346358e-07,1.3416478051097511,2.012781369166667,1.2919284439626284e-06,8.060392631126234e-15
2048,8,1.7280017364390972e-06,0.9999929995575251,0.9999929995531147,4.410360965323434e-12,0.01185718847005985,719150.333141866,1.6487774424378656e-08,1.7398894784559566e-06,1.3416419390181145,2.0127791269989417,3.4780798163945795e-06,2.1668430938426297e-14
2048,8,4.652069712689134e-06,0.9999811537230372,0.999981153720114,2.923217223838037e-12,0.011856891603397219,164060.8943819091,7.227128468406467e-08,4.684045826509206e-06,1.3416261467098354,2.012773090757976,9.363517174296225e-06,5.842548667089886e-14
2048,8,1.2524149805726959e-05,0.9999492632870071,0.9999492632895226,2.5155433291956797e-12,0.011856092432404649,37607.3441550914,3.1526002962374927e-07,1.2610034267077783e-05,1.3415836325631276,2.012756840547423,2.5207752487849193e-05,1.5670797992584085e-13
2048,8,3.371710615781403e-05,0.9998634127533169,0.9998634127520063,1.3106182805699973e-12,0.011853941245751863,8686.887821496452,1.3645786027555537e-06,3.3946867781811276e-05,1.3414691874331823,2.0127130948700698,6.786057302281203e-05,4.2221781626494703e-13
2048,8,9.07720895463459e-05,0.9996323166869437,0.9996323166880074,1.0637046798933625e-12,0.01184815217592663,2030.8293337331172,5.834144691098727e-06,9.138011178143019e-05,1.341161154926605,2.012595343084909,0.00018267090328347174,1.1359801987964602e-12
2048,8,0.0002443736482616349,0.999010369756774,0.9990103697543873,2.3867574583391615e-12,0.011832583574034721,483.5693539272652,2.446925860362625e-05,0.00024593422692456064,1.3403324081167278,2.0122784724680765,0.0004916276907829905,3.057554209817681e-12
2048,8,0.0006578947368421052,0.9973374491783968,0.9973374491778486,5.482281295599023e-13,0.011790789896963971,118.29046903640325,9.967658419999518e-05,0.0006615435694430202,1.3381051050780925,2.0114263945986375,0.0013224368143317801,8.208544954868557e-12
2048,979,2.384185791015625e-07,0.9997483138433567,0.999748313844762,1.4053203045705231e-12,921.8630857617006,21548864.63872895,4.278012327873977e-05,5.306763126584654e-06,1.5317170345847453,44.489732284795174,1.0607176227001892e-05,5.92303983637521e-14
2048,979,6.418626945748141e-07,0.999322910762772,0.9993229107703883,7.616240971231036e-12,917.2711720975367,5993243.6743111,0.0001530508722729305,1.4283772145833085e-05,1.5316620603768203,44.47237344508393,2.854513913153906e-05,1.73749903353837e-13
2048,979,1.7280017364390972e-06,0.9981807187736261,0.9981807187721259,1.500244373175974e-12,904.9437983651251,1770908.6499253649,0.0005110053521977342,3.843315694948561e-05,1.531514177012239,44.42573931841713,7.676762203023131e-05,4.605205106145149e-13
2048,979,4.652069712689134e-06,0.9951277794680786,0.995127779467289,7.895906151134113e-13,872.0069237991232,554733.2178135413,0.001571939259805107,0.00010331580046228677,1.531116890362423,44.300903458858684,0.00020608993248098876,1.0720313525780512e-12
2048,979,1.2524149805726959e-05,0.9870650742873498,0.9870650742882319,8.820721930646869e-13,785.1138189970392,182720.633663761,0.004296798906913767,0.00027704795945054776,1.5300533493023285,43.9698843718053,0.0005506785220326774,2.8066438062523957e-12
2048,979,3.371710615781403e-05,0.9664298219081515,0.9664298219048888,3.26272342476841e-12,563.3910868150998,62587.778748664285,0.009001614981057678,0.000738130186664516,1.5272324836786182,43.11367009543242,0.0014536191796284746,6.217248937900877e-12
2048,979,9.07720895463459e-05,0.9175935470062484,0.917593547001907,4.341416115494212e-12,420.10302390255396,22051.062306030846,0.019051373492680126,0.0019348865798009974,1.519922730765922,41.03234384839838,0.0037242535318281877,1.0786038728838321e-11
2048,979,0.0002443736482616349,0.8205430448828778,0.8205430448862643,3.386513292014115e-12,327.2381166894317,7918.901782078364,0.041323674127392206,0.004888139622624309,1.5019581656290855,36.633155347216025,0.00894999067766059,-3.112177182629239e-11
2048,979,0.0006578947368421052,0.6792158683846021,0.6792158683850005,3.9834802123550617e-13,201.57710557366582,2878.9880947475035,0.07001665131628299,0.011525489889274005,1.4619687557965764,29.433020354741295,0.019351098195096183,7.855760486563668e-11
2048,1023,2.384185791015625e-07,0.9243012099772131,0.9243012099772572,4.4075854077618715e-14,298960.26180219016,21894289.92608529,0.013654713754658149,0.00011726832884291444,1.5310987703941035,945.6188434349815,0.000225453047271236,2.7122748491592574e-13
2048,1023,6.418626945748141e-07,0.8260287123003958,0.8260287123005239,1.2811973704174306e-13,234381.54520776073,6121551.135809324,0.038287933892554735,0.0002969424320524907,1.5299987169086005,840.6964777357105,0.0005396113601625967,5.722089468918057e-13
2048,1023,1.7280017364390972e-06,0.6735958803774009,0.6735958803773983,2.6645352591003757e-15,128961.89476327236,1818568.1411081392,0.0709139744880221,0.0006988431958563131,1.5275392014210025,658.8428116525656,0.001138479555281402,7.205347429817266e-13
2048,1023,4.652069712689134e-06,0.5488340725877057,0.5488340725876943,1.1324274851176597e-14,51105.787928924634,572436.1861255823,0.0892777032053542,0.0014782385026966694,1.5227745019426941,446.66858211791913,0.002077923715834587,-5.098144129078719e-13
2048,1023,1.2524149805726959e-05,0.505207115037173,0.505207115038087,9.140466161738914e-13,19910.054714159454,189296.3131059664,0.10517930533075931,0.002828101626155059,1.5145393448314677,279.757137310982,0.0035036764163357565,-2.064126647383091e-12
2048,1023,3.371710615781403e-05,0.4919916350448465,0.4919916350393514,5.4951043715334436e-12,6984.44436110588,65030.24960427229,0.10740300711758335,0.005065218978383205,1.5009401939077094,171.66942494614193,0.005788001070313427,-8.490985692333197e-12
2048,1023,9.07720895463459e-05,0.4822189729069212,0.48221897290824245,1.3212764216063988e-12,2715.1517644817945,22958.261328462464,0.11826469459669796,0.008727703497165127,1.4788087118288966,104.84945690734321,0.009516540455016738,2.5863755581667647e-12
2048,1023,0.0002443736482616349,0.46939176426595375,0.4693917642201626,4.579114865066458e-11,990.0215823312748,8255.827247411677,0.11991791405781427,0.014685327266988667,1.4431593989734517,63.95230902646835,0.015624440869936118,1.7337242752546445e-12
2048,1023,0.0006578947368421052,0.44949368917179583,0.44949368915686705,1.492878043407586e-11,362.23222118775465,3004.0866483327645,0.12057981795857639,0.024307073460526355,1.3865031161977295,38.99448817338524,0.025637401823395953,-5.1386450650170445e-11
2048,1024,2.384185791015625e-07,0.8018296487746016,0.8018296487743894,2.1216362000586741e-13,737337.2937687193,21902140.50079793,0.03366507916163979,0.00021791632753327559,1.5304839358827425,1639.4226824376794,0.00039086873330329563,3.539391002504999e-13
2048,1024,6.418626945748141e-07,0.6212941049392966,0.6212941049392007,9.592326932761353e-14,445177.50889051077,6124467.214479737,0.07268836509370193,0.0005037237801734031,1.5287343294382552,1237.4308282934899,0.0007942601759924267,7.560618797697316e-13
2048,1024,1.7280017364390972e-06,0.4847438264948706,0.4847438264947974,7.316369732279782e-14,148402.10256181823,1819651.3113622933,0.08155524172964548,0.0010300291119516851,1.5255145770650589,787.9811414924117,0.0013616304278804055,1.0220713164699191e-12
2048,1024,4.652069712689134e-06,0.4774542485384364,0.477454248537831,6.053491041768666e-13,56310.99044873322,572838.5263144923,0.09830168164670211,0.0018898181686717674,1.5202616789066448,469.78536240396534,0.002185464088972879,-5.027089855502709e-13
2048,1024,1.2524149805726959e-05,0.48861993280677335,0.4886199328046805,2.0928259125696513e-12,18839.663567977506,189445.76036601653,0.09944621368975769,0.0032740766981260495,1.5118236658719555,283.53811037856394,0.003551029296391008,-1.993072373807081e-12
2048,1024,3.371710615781403e-05,0.4872159639070067,0.4872159639080156,1.0088596624768797e-12,7476.148069051636,65085.760305536125,0.11486610948317866,0.005526071765179941,1.4981464689558215,172.40416207120148,0.00581277344470437,-9.85522774499259e-12
2048,1024,9.07720895463459e-05,0.480639036552251,0.48063903657928364,2.7032653893144243e-11,2672.0433504969296,22978.879488063183,0.11628257817727682,0.009194265463014207,1.4760012721219526,105.00329477940687,0.00953050337267211,4.078515303262975e-12
2048,1024,0.0002443736482616349,0.4688367805677531,0.46883678056893885,1.1857737014508984e-12,991.523424804932,8263.48464435107,0.11998853600856374,0.015151397412084069,1.440388910868298,63.98563017224737,0.015632581690492378,-6.821210263296962e-13
2048,1024,0.0006578947368421052,0.4492915575117171,0.44929155736841864,1.4329848418981328e-10,357.6508269360733,3006.929797277884,0.11894219388156244,0.024766882650059985,1.3838240253611178,39.00183780934958,0.025642233931196308,-4.263256414560601e-11
4096,4,5.960464477539063e-08,0.9999997609984551,0.9999997609852471,1.32079902570581e-11,0.0019569454693580384,55501870.5817379,3.525909034860428e-11,5.96920772206276e-08,1.1497057028458688,2.002444867836309,1.1935500791557437e-07,4.939625097843958e-16
4096,4,1.9082692081079716e-07,0.9999992348260767,0.9999992348198248,6.2518878962691815e-12,0.001956943796765037,9697411.931070775,2.0180062584481278e-10,1.9110678940694885e-07,1.1497050986404467,2.0024446037858783,3.8212026491582244e-07,1.5827183313943394e-15
4096,4,6.109408728691073e-07,0.9999975502632105,0.9999975502664711,3.2606140010216222e-12,0.001956938446717507,1695543.586754667,1.1541658156150142e-09,6.118363694119704e-07,1.1497031642531246,2.0024437584176327,1.223373990229791e-06,5.061055741162335e-15
4096,4,1.955954372455339e-06,0.999992157074644,0.999992157079987,5.343059328311028e-12,0.001956921318194161,296828.4037998368,6.592769738821191e-09,1.9588160636007345e-06,1.1496969712589413,2.0024410519432307,3.916675670293528e-06,1.6188439477815564e-14
4096,4,6.262074902863491e-06,0.9999748906888143,0.9999748906818695,6.944778085937742e-12,0.001956866481799081,52079.56893323186,3.7574552206986655e-08,6.271182606733267e-06,1.1496771444493454,2.0024323871435055,1.2539303074157294e-05,5.184741524999481e-14
4096,4,2.004831127008725e-05,0.9999196130954403,0.9999196130988821,3.4418023986404478e-12,0.0019566909345977708,9173.500679819266,2.1329817295400484e-07,2.0076915207501478e-05,1.1496136714875003,2.002404647410469,4.014402684000867e-05,1.6603385333269216e-13
